PubId,Town Name,State,Subdomain,Full Region,WBS Code,Publish Date,DMA,Lat,Lng,Zip Codes
1029,Bedford,MA,bedford-ma,PATCHUS_BOS1 PATCHUS_BOS1_REG2 PATCHUS_BOS1_REG2_CLS1,US_MA_BEDFORD,9/27/12,boston,42.493093,-71.276403,1730
1031,Seminole Heights,FL,seminoleheights,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS2,US_FL_SEMINOLEHEIGHTS,12/28/10,tampa,28.001782,-82.454243,"33603, 33604"
1034,Woodbury,MN,woodbury,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS2,US_MN_WOODBURY,11/24/10,minneapolis,44.905425,-92.924075,"55125, 55129"
1036,Port Washington-Saukville,WI,portwashington-wi,PATCHUS_CM1 PATCHUS_CM1_REG5 PATCHUS_CM1_REG5_CLS1,US_WI_PRTWSHGTN_SAUKVLLE,12/28/10,milwaukee,43.396791,-87.886785,"53074, 53080"
1037,Bed-Stuy,NY,bed-stuy,PATCHUS_LI1 PATCHUS_NYC1_REG1 PATCHUS_NYC1_REG1_CLS3,US_NY_BED_STUY,11/30/10,newyork,40.685308,-73.933431,"11205, 11216, 11221"
1038,Guilford,CT,guilford,PATCHUS_CNE2 PATCHUS_CCT1_REG1 PATCHUS_CCT1_REG1_CLS3,US_CT_GUILFORD,7/26/12,hartford,41.338697,-72.690719,6437
1040,Weston,MA,weston,PATCHUS_BOS1 PATCHUS_BOS1_REG2 PATCHUS_BOS1_REG2_CLS2,US_MA_WESTON,10/6/10,boston,42.357798,-71.295699,2493
1041,Canton,MA,canton,PATCHUS_CNE1 PATCHUS_BOS3_REG1 PATCHUS_BOS3_REG1_CLS1,US_MA_CANTON,11/16/10,boston,42.182706,-71.122009,2021
1042,Gig Harbor,WA,gigharbor,PATCHUS_NCA1 PATCHUS_PNW1_REG2 PATCHUS_PNW1_REG2_CLS1,US_WA_GIGHARBOR,12/22/10,seattle,47.306447,-122.623456,"98332, 98335"
1044,Elk Grove,CA,elkgrove,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_ELKGROVE,12/22/10,sacramento,38.407035,-121.379218,"95624, 95758"
1070,Mineola,NY,mineola,PATCHUS_LI1 PATCHUS_LI1_REG1 PATCHUS_LI1_REG1_CLS3,US_NY_MINEOLA,8/27/10,newyork,40.748312,-73.639324,11501
1073,Montrose-La Crescenta,CA,montrose,PATCHUS_SCA2 PATCHUS_SCA2_REG1 PATCHUS_SCA2_REG1_CLS3,US_CA_MONTROSE,12/10/10,losangeles,34.228743,-118.235167,"91020, 91214"
1074,Eagle Rock,CA,eaglerock,PATCHUS_SCA2 PATCHUS_SCA1_REG2 PATCHUS_SCA1_REG2_CLS3,US_CA_EAGLEROCK,11/3/10,losangeles,34.126232,-118.210258,"90041, 90065"
1075,Highland Park-Mount Washington,CA,highlandpark-ca,PATCHUS_SCA2 PATCHUS_SCA1_REG2 PATCHUS_SCA1_REG2_CLS3,US_CA_MTWSHNGTN_HGHLDPRK,12/16/10,losangeles,34.09896,-118.210606,"90042, 90065"
1077,Temecula,CA,temecula,PATCHUS_SCA4 PATCHUS_SCA4_REG1 PATCHUS_SCA4_REG1_CLS1,US_CA_TEMECULA,12/15/10,sandiego,33.501371,-117.122245,"92590, 92591, 92592"
1078,Murrieta,CA,murrieta,PATCHUS_SCA4 PATCHUS_SCA4_REG1 PATCHUS_SCA4_REG1_CLS1,US_CA_MURRIETA,12/14/10,sandiego,33.57746,-117.198441,"92562, 92563"
1079,Newport Beach-Corona del Mar,CA,newportbeach,PATCHUS_SCA4 PATCHUS_SCA2_REG2 PATCHUS_SCA2_REG2_CLS1,US_CA_NEWPORTBEACH,12/1/10,losangeles,33.603646,-117.886116,"92660, 92663"
1080,Lake Forest,CA,lakeforest-ca,PATCHUS_SCA4 PATCHUS_SCA3_REG1 PATCHUS_SCA3_REG1_CLS2,US_CA_LAKEFOREST,12/17/10,losangeles,33.65959,-117.673628,92630
1081,Mission Viejo,CA,missionviejo,PATCHUS_SCA4 PATCHUS_SCA3_REG1 PATCHUS_SCA3_REG1_CLS2,US_CA_MISSIONVIEJO,12/17/10,losangeles,33.604208,-117.657369,"92691, 92692"
1082,Laguna Niguel - Dana Point,CA,lagunaniguel-danapoint,PATCHUS_SCA4 PATCHUS_SCA2_REG2 PATCHUS_SCA2_REG2_CLS1,US_CA_LAGUNANIGUEL,11/15/10,losangeles,33.528703,-117.706833,"92677, 92629"
1083,San Clemente,CA,sanclemente,PATCHUS_SCA4 PATCHUS_SCA3_REG1 PATCHUS_SCA3_REG1_CLS3,US_CA_SANCLEMENTE,12/14/10,sandiego,33.433688,-117.618394,"92672, 92673"
1084,Montgomery,IL,montgomery,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_MONTGOMERY,2/8/11,chicago,41.721995,-88.355014,60538
1085,Oswego,IL,oswego,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_OSWEGO,12/7/10,chicago,41.679371,-88.339006,60543
1086,Yorkville,IL,yorkville,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_YORKVILLE,12/8/10,chicago,41.686074,-88.427743,60560
1087,Darien,IL,darien-il,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_DARIEN,10/29/10,chicago,41.732028,-88.028833,60561
1088,Romeoville,IL,romeoville,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_ROMEOVILLE,12/1/10,chicago,41.637244,-88.099423,60446
1089,Shorewood,IL,shorewood-il,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_SHOREWOOD,12/28/10,chicago,41.518363,-88.21226,"60404, 60431"
1090,Channahon-Minooka,IL,channahon-minooka,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_CHANNAHON_MINOOKA,11/9/10,chicago,41.420331,-88.193379,"60410, 60447"
1091,Evergreen Park,IL,evergreenpark,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_EVERGREENPARK,12/6/10,chicago,41.720783,-87.70175,60805
1092,Oak Forest,IL,oakforest,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_OAKFOREST,12/2/10,chicago,41.577078,-87.740679,60452
1093,Homewood-Flossmoor,IL,homewood-flossmoor,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_HOMEWOOD_FLOSSMOOR,12/28/10,chicago,41.558856,-87.664895,"60422, 60430"
1095,Chicago Heights,IL,chicagoheights,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_CHHGTS_OLYMPIAFLDS,12/23/10,chicago,41.512284,-87.635644,"60411, 60461"
1108,Sherman Oaks,CA,shermanoaks,PATCHUS_SCA2 PATCHUS_SCA1_REG2 PATCHUS_SCA1_REG2_CLS3,US_CA_SHERMANOAKS,12/15/10,losangeles,34.1511,-118.448303,"91403, 91423"
1112,Limerick-Royersford-Spring City,PA,limerick,PATCHUS_SNJ2 PATCHUS_EPA1_REG1 PATCHUS_EPA1_REG1_CLS3,US_PA_SPRING_FORD,12/30/10,philadelphia,40.232705,-75.531681,"19468, 19475, 19464"
1113,Pottstown,PA,pottstown,PATCHUS_SNJ2 PATCHUS_EPA1_REG1 PATCHUS_EPA1_REG1_CLS3,US_PA_POTTSTOWN,5/25/11,philadelphia,40.250002,-75.644212,"19464, 19465"
1115,Berkeley,CA,berkeley,PATCHUS_NCA1 PATCHUS_NCA1_REG1 PATCHUS_NCA1_REG1_CLS1,US_CA_BERKELEY,5/13/11,sanfrancisco,37.870776,-122.303981,"94704, 94705, 94710"
1116,San Leandro,CA,sanleandro,PATCHUS_NCA1 PATCHUS_NCA1_REG1 PATCHUS_NCA1_REG1_CLS2,US_CA_SANLEANDRO,12/28/10,sanfrancisco,37.70458,-122.166027,"94577, 94578"
1119,New Baltimore-Chesterfield,MI,newbaltimore,PATCHUS_SMI1 PATCHUS_SMI1_REG2 PATCHUS_SMI1_REG2_CLS2,US_MI_NEWBLTIMR_CHSTRFLD,12/13/10,detroit,42.678603,-82.734485,"48047, 48051"
1120,Shelby-Utica,MI,shelby-utica,PATCHUS_SMI1 PATCHUS_SMI1_REG2 PATCHUS_SMI1_REG2_CLS2,US_MI_SHELBY_UTICA,12/22/10,detroit,42.670057,-83.034377,"48315, 48316, 48317"
1121,Macomb Township,MI,macomb,PATCHUS_SMI1 PATCHUS_SMI1_REG2 PATCHUS_SMI1_REG2_CLS2,US_MI_MACOMB,12/8/10,detroit,42.672972,-82.916519,"48042, 48044, 48038"
1124,Wyandotte,MI,wyandotte,PATCHUS_SMI1 PATCHUS_SMI1_REG2 PATCHUS_SMI1_REG2_CLS3,US_MI_WYANDOTTE,12/13/10,detroit,42.209984,-83.154238,48192
1125,Trenton-Grosse Ile,MI,trenton-grosseile,PATCHUS_SMI1 PATCHUS_SMI1_REG2 PATCHUS_SMI1_REG2_CLS3,US_MI_TRENTON,12/28/10,detroit,42.141363,-83.193345,"48183, 48138"
1126,Dearborn,MI,dearborn,PATCHUS_SMI1 PATCHUS_SMI1_REG2 PATCHUS_SMI1_REG2_CLS3,US_MI_DEARBORN,12/20/10,detroit,42.314601,-83.21341,"48124, 48126"
1127,Bloomfield-Bloomfield Hills,MI,bloomfield-mi,PATCHUS_SMI1 PATCHUS_SMI2_REG1 PATCHUS_SMI2_REG1_CLS1,US_MI_BLMFLD_BLMFIELDHLS,6/6/11,detroit,42.578071,-83.245629,"48301, 48302, 48304"
1128,Troy,MI,troy,PATCHUS_SMI1 PATCHUS_SMI2_REG1 PATCHUS_SMI2_REG1_CLS1,US_MI_TROY,6/16/11,detroit,42.579004,-83.148049,"48083, 48084, 48085, 48098"
1129,Oakland Township-Lake Orion,MI,oaklandtownship,PATCHUS_SMI1 PATCHUS_SMI1_REG1 PATCHUS_SMI1_REG1_CLS1,US_MI_OAKLANDTOWNSHIP,12/15/10,detroit,42.75504,-83.156445,"48306, 48359, 48360, 48362"
1132,Fenton,MI,fenton,PATCHUS_SMI1 PATCHUS_SMI1_REG1 PATCHUS_SMI1_REG1_CLS1,US_MI_FENTON,12/20/10,detroit,42.780616,-83.695172,48430
1138,Saline,MI,saline,PATCHUS_SMI1 PATCHUS_SMI1_REG1 PATCHUS_SMI1_REG1_CLS1,US_MI_SALINE_MILAN,12/27/10,detroit,42.176519,-83.777983,"48176, 48108"
1139,Chelsea,MI,chelsea,PATCHUS_SMI1 PATCHUS_SMI2_REG2 PATCHUS_SMI2_REG2_CLS1,US_MI_CHELSEA,8/23/12,detroit,42.314085,-84.020771,48118
1140,Dexter,MI,dexter,PATCHUS_SMI1 PATCHUS_SMI2_REG2 PATCHUS_SMI2_REG2_CLS1,US_MI_DEXTER,12/29/10,lansing,42.329729,-83.875351,48130
1141,Cartersville,GA,cartersville,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS3,US_GA_CARTERSVILLE,1/14/11,atlanta,34.178545,-84.790371,"30120, 30121"
1142,Douglasville,GA,douglasville,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS1,US_GA_DOUGLASVILLE,12/3/10,atlanta,33.77001,-84.634503,"30134, 30135, 30122"
1143,Dacula,GA,dacula,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS1,US_GA_DACULA,12/17/10,atlanta,33.982747,-83.894344,30019
1145,Oconee,GA,oconee,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS1,US_GA_WATKINSVILLE,12/22/10,atlanta,33.86379,-83.405884,"30606, 30622, 30677"
1146,Athens,GA,athens,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS1,US_GA_ATHENS,3/21/11,atlanta,33.932682,-83.362531,"30601, 30605, 30606"
1147,Barrow,GA,barrow,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS1,US_GA_WINDER,12/29/10,atlanta,33.991217,-83.716834,"30011, 30680"
1148,Monroe,GA,monroe-ga,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS1,US_GA_MONROE,8/23/12,atlanta,33.780317,-83.711914,"30655, 30656"
1149,South Cobb,GA,southcobb,PATCHUS_GA1 PATCHUS_GA1_REG2 PATCHUS_GA1_REG2_CLS1,US_GA_SOUTHCOBB,12/13/10,atlanta,33.849085,-84.638694,"30106, 30126, 30168"
1150,North Druid Hills-Briarcliff,GA,northdruidhills,PATCHUS_GA1 PATCHUS_GA1_REG1 PATCHUS_GA1_REG1_CLS1,US_GA_NDRUIDHLS_BRIARCLF,12/10/10,atlanta,33.816669,-84.313332,"30033, 30345, 30329"
1156,Newtown,PA,newtown-pa,PATCHUS_SNJ2 PATCHUS_EPA1_REG2 PATCHUS_EPA1_REG2_CLS1,US_PA_NEWTOWN,12/23/10,philadelphia,40.229402,-74.931864,18940
1158,Nazareth,PA,nazareth,PATCHUS_SNJ2 PATCHUS_EPA1_REG3 PATCHUS_EPA1_REG3_CLS1,US_PA_NAZARETH,12/1/10,wilkesbarre,40.740951,-75.314021,"18064, 18045"
1159,Concord,CA,concord-ca,PATCHUS_NCA1 PATCHUS_NCA1_REG3 PATCHUS_NCA1_REG3_CLS1,US_CA_CONCORD,12/30/10,sanfrancisco,37.973476,-121.998812,"94518, 94520, 94521"
1160,San Mateo,CA,sanmateo,PATCHUS_NCA2 PATCHUS_NCA2_REG1 PATCHUS_NCA2_REG1_CLS1,US_CA_SANMATEO,2/11/11,sanfrancisco,37.46045,-122.237528,"94401, 94402, 94403, 94404"
1161,Redwood City-Woodside,CA,redwoodcity-woodside,PATCHUS_NCA2 PATCHUS_NCA2_REG1 PATCHUS_NCA2_REG1_CLS5,US_CA_REDWOODCITY,12/13/10,sanfrancisco,37.465288,-122.260277,"94061, 94062, 94063"
1162,Larkspur-Corte Madera,CA,larkspurcortemadera,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_LARKSPUR_CRTEMDERA,12/28/10,sanfrancisco,37.939974,-122.527087,"94925, 94939"
1163,Davis,CA,davis,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_DAVIS,6/22/11,sacramento,38.556817,-121.735172,"95616, 95618"
1164,Arnold,MO,arnold,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS2,US_MO_ARNOLD,12/30/10,stlouis,38.422044,-90.376922,63010
1165,Redlands-Loma Linda,CA,redlands,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_LOMALINDA,12/14/10,losangeles,34.075683,-117.252144,"92354, 92373, 92374"
1166,Echo Park-Silver-Lake,CA,echopark,PATCHUS_SCA2 PATCHUS_SCA1_REG2 PATCHUS_SCA1_REG2_CLS3,US_CA_ECHOPARK,12/16/10,losangeles,34.085431,-118.246813,"90012, 90026, 90039, 90065"
1168,Plymouth,MN,plymouth-mn,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS4,US_MN_PLYMOUTH,7/22/11,minneapolis,45.022262,-93.461511,"55441, 55442, 55447"
1170,Burnsville,MN,burnsville,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS3,US_MN_BURNSVILLE,3/29/11,minneapolis,44.773097,-93.275569,"55306, 55337"
1172,Roseville,MN,roseville,PATCHUS_MN1 PATCHUS_MN2_REG2 PATCHUS_MN2_REG2_CLS3,US_MN_ROSEVILLE,5/20/11,minneapolis,45.013823,-93.156993,55113
1174,Palm Desert,CA,palmdesert,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_PALMDESERT,12/30/10,sandiego,33.740517,-116.364002,"92211, 92260"
1175,Hillsborough,NJ,hillsborough,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS11,US_NJ_FLORHAMPARK,12/8/10,newyork,40.498071,-74.684989,8844
1176,Gloucester Township,NJ,gloucestertownship,PATCHUS_SNJ2 PATCHUS_SNJ2_REG2 PATCHUS_SNJ2_REG2_CLS1,US_NJ_GLOUCESTER,12/6/10,philadelphia,39.8022,-75.0644,"08012, 08021"
1177,Miller Place-Rocky Point,NY,millerplace-rockypoint,PATCHUS_LI1 PATCHUS_LI2_REG2 PATCHUS_LI2_REG2_CLS2,US_NY_MLLERPLACE_RCKYPNT,12/28/10,hartford,40.802915,-72.82246,"11764, 11778"
1180,Roseville,CA,roseville-ca,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_ROSEVILLE,6/20/11,sacramento,38.763084,-121.3051,"95661, 95678, 95747"
1181,New Tampa,FL,newtampa,PATCHUS_GA1 PATCHUS_SFL1_REG1 PATCHUS_SFL1_REG1_CLS3,US_FL_NEWTAMPA,5/31/11,tampa,27.994711,-82.486414,"33544, 33613, 33647"
1184,New Brunswick,NJ,newbrunswick,PATCHUS_SNJ1 PATCHUS_SNJ1_REG1 PATCHUS_SNJ1_REG1_CLS3,US_NJ_NEWBRUNSWICK,6/17/11,newyork,40.488377,-74.440968,8901
1188,Northampton,PA,northampton,PATCHUS_SNJ2 PATCHUS_EPA1_REG2 PATCHUS_EPA1_REG2_CLS1,US_PA_NORTHAMPTON,2/7/11,philadelphia,40.209485,-74.997558,"18954, 18966"
1189,Oceanside-Camp Pendleton,CA,oceanside-camppendleton,PATCHUS_SCA4 PATCHUS_SCA4_REG1 PATCHUS_SCA4_REG1_CLS2,US_CA_CAMPPENDLETON,5/10/11,sandiego,33.225976,-117.317542,"92054, 92056, 92058"
1190,Fort Stewart,GA,fortstewart,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS1,US_GA_FORTSTEWART,8/23/11,savannah,32.027747,-81.534218,"31313, 31324, 31405, 31419"
1191,Fort Bragg,NC,fortbragg,PATCHUS_GA1 PATCHUS_GA2_REG1 PATCHUS_GA2_REG1_CLS1,US_NC_FORTBRAGG,6/30/11,raleigh,35.126669,-79.234824,"28301, 28303, 28304, 28306"
1194,Newark,NJ,newarknj,PATCHUS_NNJ3 PATCHUS_NNJ1_REG2 PATCHUS_NNJ1_REG2_CLS6,US_NJ_WESTWARD,5/20/11,newyork,40.7356,-74.172798,"07102, 07103, 07105"
1195,West Des Moines,IA,westdesmoines,PATCHUS_MN1 PATCHUS_IA1_REG1 PATCHUS_IA1_REG1_CLS2,US_IA_WESTDESMOINES,10/5/11,desmoines,41.548966,-93.773111,"50265, 50266"
1196,Waukee,IA,waukee,PATCHUS_MN1 PATCHUS_IA1_REG1 PATCHUS_IA1_REG1_CLS1,US_IA_WAUKEE,8/2/11,desmoines,41.598674,-93.85771,50263
1197,Urbandale,IA,urbandale,PATCHUS_MN1 PATCHUS_IA1_REG1 PATCHUS_IA1_REG1_CLS1,US_IA_URBANDALE,9/7/11,desmoines,41.643767,-93.784884,"50322, 50323"
1198,Johnston,IA,johnston-ia,PATCHUS_MN1 PATCHUS_IA1_REG1 PATCHUS_IA1_REG1_CLS1,US_IA_JOHNSTON,10/12/11,desmoines,41.69201,-93.715524,50131
1199,Ankeny,IA,ankeny,PATCHUS_MN1 PATCHUS_IA1_REG1 PATCHUS_IA1_REG1_CLS2,US_IA_ANKENY,7/7/11,desmoines,41.714441,-93.611326,"50021, 50023"
1200,Iowa City,IA,iowacity,PATCHUS_MN1 PATCHUS_IA1_REG2 PATCHUS_IA1_REG2_CLS2,US_IA_IOWACITY,6/8/11,cedarrapids,41.647053,-91.539364,"52240, 52245, 52246"
1201,Ames,IA,ames,PATCHUS_MN1 PATCHUS_IA1_REG2 PATCHUS_IA1_REG2_CLS2,US_IA_AMES,7/29/11,desmoines,42.025841,-93.626377,"50010, 50014"
1202,Marion,IA,marion,PATCHUS_MN1 PATCHUS_IA1_REG2 PATCHUS_IA1_REG2_CLS2,US_IA_MARION,10/31/11,cedarrapids,42.051783,-91.581247,52302
1203,Cedar Falls,IA,cedarfalls,PATCHUS_MN1 PATCHUS_IA1_REG2 PATCHUS_IA1_REG2_CLS2,US_IA_CEDARFALLS,11/15/11,cedarrapids,42.512699,-92.514435,50613
1205,Amherst,NH,amherst,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS1,US_NH_AMHERST,7/15/11,boston,42.870623,-71.612422,3031
1206,Bedford,NH,bedford-nh,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_BEDFORD,6/30/11,boston,42.939542,-71.534898,3110
1207,Exeter,NH,exeter,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_EXETER,6/1/11,boston,42.995423,-70.950792,3833
1208,Hampton-North Hampton,NH,hampton-northhampton,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_HAMPTON,6/1/11,boston,42.930569,-70.839622,"03842, 03862"
1209,Londonderry,NH,londonderry,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS1,US_NH_LONDONDERRY,8/23/12,boston,42.873087,-71.391185,3053
1210,Merrimack,NH,merrimack,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_MERRIMACK,6/17/11,boston,42.850928,-71.515082,3054
1212,Portsmouth,NH,portsmouth-nh,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_PORTSMOUTH,6/1/11,boston,43.05663,-70.775502,3801
1213,Salem,NH,salem-nh,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_SALEM,6/17/11,boston,42.794989,-71.225563,3079
1214,Windham,NH,windham,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_WINDHAM,9/2/11,boston,42.805419,-71.301244,3087
1215,Concord,NH,concord-nh,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_CONCORD,6/17/11,boston,43.230802,-71.562606,3301
1216,Columbia,SC,columbia-sc,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS1,US_SC_STANDREWS,6/29/11,colombia-sc,34.0453,-81.129402,29210
1217,Irmo-Seven Oaks,SC,irmo,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS1,US_SC_SEVENOAKS,9/15/11,colombia-sc,34.024512,-81.143754,"29063, 29210, 29212"
1219,Lexington,SC,lexington-sc,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS1,US_SC_LEXINGTON,6/29/11,colombia-sc,33.960098,-81.246238,"29072, 29073"
1220,Easley,SC,easley,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS3,US_SC_EASLEY,6/27/11,green-spart-ashe,34.828067,-82.579302,"29640, 29642"
1221,Mauldin,SC,mauldin,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS3,US_SC_MAULDIN,6/22/11,green-spart-ashe,34.772323,-82.278172,"29662, 29607, 29681"
1222,Greer-Taylors,SC,taylors,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS3,US_SC_TAYLORS,7/22/11,green-spart-ashe,34.945015,-82.293373,"29615, 29687"
1224,Summerville,SC,summerville,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS2,US_SC_SUMMERVILLE,6/20/11,charleston-sc,32.955144,-80.24265,"29456, 29483, 29485"
1225,Goose Creek,SC,goosecreek,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS2,US_SC_GOOSECREEK,6/16/11,charleston-sc,32.993304,-80.032417,"29410, 29445"
1231,Mount Pleasant,SC,mountpleasant-sc,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS2,US_SC_MOUNTPLEASANT,7/11/11,charleston-sc,32.836918,-79.821285,"29464, 29466"
1232,Webster Groves,MO,webstergroves,PATCHUS_MN1 PATCHUS_MO1_REG1 PATCHUS_MO1_REG1_CLS1,US_MO_WEBSTERGROVES,8/10/11,stlouis,38.586452,-90.351716,63119
1233,Northeast Columbia,SC,northeastcolumbia,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS1,US_SC_SPRINGVALLEY,7/14/11,colombia-sc,34.106982,-80.921707,"29223, 29229, 29203, 29204, 29210, 29212"
1234,Nashua,NH,nashua,PATCHUS_BOS1 PATCHUS_NH1_REG1 PATCHUS_NH1_REG1_CLS2,US_NH_NASHUA,8/17/11,boston,42.752812,-71.496711,"03060, 03062, 03063, 03064"
1235,Charleston,SC,charleston,PATCHUS_GA1 PATCHUS_SC1_REG1 PATCHUS_SC1_REG1_CLS2,US_SC_WESTASHLEY,6/30/11,charleston-sc,32.809625,-79.991605,"29407, 29414"
1236,South Gate-Lynwood,CA,southgate-lynwood,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_SOUTHGATECITY,12/15/11,losangeles,33.938209,-118.193803,"90280, 90262"
1238,Baldwin Park,CA,baldwinpark,PATCHUS_NCA3 PATCHUS_NCA3_REG1 PATCHUS_NCA3_REG1_CLS1,US_CA_BALDWINPARK,12/15/11,losangeles,34.081209,-117.975098,91706
1245,Ditmas Park,NY,ditmaspark,PATCHUS_LI1 PATCHUS_NYC1_REG1 PATCHUS_NYC1_REG1_CLS3,US_NY_DITMASPARK,3/22/12,newyork,40.641951,-73.958925,"11218, 11226"
1246,Windsor Terrace-Kensington,NY,windsorterrace,PATCHUS_LI1 PATCHUS_NYC1_REG1 PATCHUS_NYC1_REG1_CLS3,US_NY_KENSINGTON,3/12/12,newyork,40.654149,-73.977304,11218
1250,Arlington Heights,IL,arlingtonheights,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS5,US_IL_ARLINGTONHEIGHTS,5/31/12,chicago,42.097348,-87.958305,"60004, 60005"
1251,Joliet,IL,joliet,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS6,US_IL_JOLIET,5/31/12,chicago,41.509581,-88.081445,"60431, 60432, 60435, 60436"
1252,Park Ridge,IL,parkridge,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS5,US_IL_PARKRIDGE,5/31/12,chicago,42.015829,-87.843014,60068
1253,Vernon Hills,IL,vernonhills,PATCHUS_CM1 PATCHUS_CM1_REG1 PATCHUS_CM1_REG1_CLS5,US_IL_VERNONHILLS,5/31/12,chicago,42.235113,-87.963098,60061
1254,North End,MA,northend,PATCHUS_BOS1 PATCHUS_BOS2_REG3 PATCHUS_BOS2_REG3_CLS1,US_MA_NORTHEND,6/28/12,boston,42.364647,-71.054796,"02113, 02114, 02108, 02109"
