Address,CDS,RTYPE,STYPEleMiddle Schoolentary,SPED,SIZE,CHARTER,SNAME,DNAME,Table,CNAME,INCLUDE,VALID,API12B,ST_RANK,SIM_RANK,GR_TARG,API_TARG,AA_NUM,AA_SIG,AA_API,AA_GT,AA_TARG,AI_NUM,AI_SIG,AI_API,AI_GT,AI_TARG,AS_NUM,AS_SIG,AS_API,AS_GT,AS_TARG,FI_NUM,FI_SIG,FI_API,FI_GT,FI_TARG,HI_NUM,HI_SIG,HI_API,HI_GT,HI_TARG,PI_NUM,PI_SIG,PI_API,PI_GT,PI_TARG,WH_NUM,WH_SIG,WH_API,WH_GT,WH_TARG,MR_NUM,MR_SIG,MR_API,MR_GT,MR_TARG,SD_NUM,SD_SIG,SD_API,SD_GT,SD_TARG,EL_NUM,EL_SIG,EL_API,EL_GT,EL_TARG,DI_NUM,DI_SIG,DI_API,DI_GT,DI_TARG,PCT_AA,PCT_AI,PCT_AS,PCT_FI,PCT_HI,PCT_PI,PCT_WH,PCT_MR,MEALS,P_GATE,P_MIGED,P_EL,P_RFEP,P_DI,YR_RND,CBMOB,DMOB,ACS_K3,ACS_46,ACS_CORE,PCT_RESP,NOT_HSG,HSG,SOME_COL,COL_GRAD,GRAD_SCH,AVG_ED,FULL,EMER,PEN_2,PEN_35,PEN_6,PEN_78,PEN_91,ENROLL,PARENT_OPT,TESTED,SCI,VCST_E28,PCST_E28,VCST_E91,PCST_E91,CW_CSTE,VCST_M28,PCST_M28,VCST_M91,PCST_M91,CW_CSTM,VCST_S28,PCST_S28,VCST_S91,PCST_S91,CWS_91,VCST_H28,PCST_H28,VCST_H91,PCST_H91,CW_CSTH,VCHS_E91,PCHS_E91,CW_CHSE,VCHS_M91,PCHS_M91,CW_CHSM,TOT_28,TOT_91,CW_SCI,VCST_LS10,PCST_LS10,CWM2_28,VCSTM2_28,PCSTM2_28,CWM2_91,VCSTM2_91,PCSTM2_91,CWS2_91,VCSTS2_91,PCSTS2_91,IRG5
"Lafayette Elementary, 6125 Printwood Way, San Diego, CA, 92117-3346",37683386039853,S,Elementary,,,,Lafayette Elementary,San Diego Unified,3,San Diego,1,193,775,3,1,5,780,14,No,687,,,0,No,,,,15,No,863,,,6,No,,,,98,Yes,741,5,746,1,No,,,,43,No,851,,,15,No,778,,,132,Yes,744,5,749,72,Yes,760,5,765,35,No,568,,,8,0,9,3,50,0,22,8,69,29,0,26,12,17,No,96,96,16,27,N/A,89,8,31,35,22,4,2.83,,,14,62,24,0,0,204,1,203,179.8679348,193,92.640,0,0.000,56.2,193,61.760,0,0.000,37.5,52,10.400,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,164.80,0.00,6.3,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Valencia Park Elementary, 5880 Skyline Drive, San Diego, CA, 92114-5599",37683386040257,S,Elementary,,,,Valencia Park Elementary,San Diego Unified,3,San Diego,1,336,767,3,5,5,772,111,Yes,749,5,754,0,No,,,,30,No,883,,,14,No,812,,,144,Yes,732,5,737,5,No,,,,6,No,,,,25,No,856,,,336,Yes,767,5,772,148,Yes,751,5,756,46,No,519,,,33,0,9,4,43,2,2,7,100,17,0,36,9,13,No,93,95,24,25,N/A,84,11,33,37,16,3,2.67,,,24,76,0,0,0,364,1,363,171.6478278,336,161.280,0,0.000,57.0,335,107.200,0,0.000,37.9,72,14.400,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,282.88,0.00,5.1,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Bell Middle, 620 Briarwood Road, San Diego, CA, 92139-1399",37683386059588,S,Middle School,,,,Bell Middle,San Diego Unified,3,San Diego,1,901,745,3,6,5,750,149,Yes,667,7,674,2,No,,,,16,No,748,,,309,Yes,837,A,A,336,Yes,686,6,692,15,No,656,,,20,No,759,,,54,No,820,,,672,Yes,721,5,726,320,Yes,693,5,698,158,Yes,529,14,543,17,0,2,32,38,2,3,6,74,18,0,18,21,16,No,88,91,N/A,23,26,90,11,31,29,23,6,2.83,,,0,0,30,70,0,1029,0,1025,167.8066398,901,432.480,0,0.000,50.8,900,288.000,0,0.000,33.8,327,65.400,0,0.000,0.0,325,65.000,0,0.000,7.6,0,0.000,0.0,0,0.000,0.0,850.88,0.00,7.7,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Mann Middle, 4345 54th Street, San Diego, CA, 92115-5336",37683386059646,S,Middle School,,,,Mann Middle,San Diego Unified,3,San Diego,1,844,744,3,10,5,749,162,Yes,716,5,721,1,No,,,,200,Yes,807,A,A,7,No,,,,443,Yes,725,5,730,5,No,,,,11,No,728,,,14,No,725,,,844,Yes,744,5,749,549,Yes,714,5,719,161,Yes,561,12,573,20,0,23,1,51,1,1,2,100,10,0,37,33,17,No,89,92,N/A,19,20,80,42,34,15,6,4,1.95,,,0,0,31,69,0,981,0,975,160.9669955,842,404.160,0,0.000,51.4,840,268.800,0,0.000,34.2,285,57.000,0,0.000,0.0,279,55.800,0,0.000,7.1,0,0.000,0.0,0,0.000,0.0,785.86,0.00,7.3,0,0.000,0.0,1,0.100,0.0,0,0.000,0.0,0,0.000,
"Montgomery Middle, 2470 Ulric Street, San Diego, CA, 92111-6099",37683386059679,S,Middle School,,,,Montgomery Middle,San Diego Unified,3,San Diego,1,404,745,3,7,5,750,28,No,778,,,1,No,,,,80,Yes,828,A,A,25,No,856,,,239,Yes,685,6,691,0,No,,,,19,No,823,,,12,No,919,,,403,Yes,746,5,751,256,Yes,692,5,697,63,No,590,,,8,0,19,6,59,0,5,3,100,20,1,37,29,15,No,92,95,N/A,23,20,85,36,29,18,15,2,2.18,,,0,0,32,68,0,442,0,442,166.7912859,404,193.920,0,0.000,50.4,403,128.960,0,0.000,33.5,155,31.000,0,0.000,0.0,153,30.600,0,0.000,8.0,0,0.000,0.0,0,0.000,0.0,384.48,0.00,8.1,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Rosa Parks Elementary, 4510 Landis Street, San Diego, CA, 92105",37683386114375,S,Elementary,,,,Rosa Parks Elementary,San Diego Unified,3,San Diego,1,530,774,3,5,5,779,17,No,822,,,2,No,,,,57,No,865,,,1,No,,,,447,Yes,761,5,766,1,No,,,,3,No,,,,2,No,,,,530,Yes,774,5,779,462,Yes,775,5,780,68,No,730,,,3,0,11,0,84,0,1,0,100,18,0,78,8,12,No,93,96,19,28,N/A,75,31,42,15,9,4,2.13,,,24,76,0,0,0,573,0,573,172.3669938,530,254.400,0,0.000,56.3,529,169.280,0,0.000,37.5,140,28.000,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,451.68,0.00,6.2,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Holly Drive Leadership Academy, 4801 Elm Street, San Diego, CA, 92102",37683386117279,S,Elementary,,S,D,Holly Drive Leadership Academy,San Diego Unified,3,San Diego,1,87,772,3,,5,777,38,No,789,,,0,No,,,,3,No,,,,0,No,,,,38,No,755,,,1,No,,,,0,No,,,,7,No,,,,87,Yes,772,5,777,34,No,767,,,15,No,650,,,44,0,3,0,46,1,0,7,99,5,0,30,10,18,No,85,93,21,20,N/A,76,15,30,21,20,14,2.88,,,9,41,16,34,0,105,0,103,,87,41.760,0,0.000,54.3,86,27.520,0,0.000,35.8,25,5.000,0,0.000,0.0,13,2.600,0,0.000,3.4,0,0.000,0.0,0,0.000,0.0,76.88,0.00,6.5,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"King-Chavez Academy of Excellence, 2850 Logan Avenue, San Diego, CA, 92113-2412",37683386119598,S,Elementary,,,D,King-Chavez Academy of Excellence,San Diego Unified,3,San Diego,1,251,765,3,6,5,770,5,No,,,,0,No,,,,0,No,,,,0,No,,,,246,Yes,767,5,772,0,No,,,,0,No,,,,0,No,,,,251,Yes,765,5,770,203,Yes,751,5,756,37,No,574,,,3,0,0,0,97,0,0,0,100,8,0,63,17,14,No,96,97,21,29,28,67,42,36,16,2,5,1.92,,,8,30,22,41,0,264,0,264,168.7399146,251,120.480,0,0.000,52.8,251,80.320,0,0.000,35.2,83,16.600,0,0.000,0.0,54,10.800,0,0.000,4.7,0,0.000,0.0,0,0.000,0.0,228.20,0.00,7.3,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Santee Alternative, 10250 El Nopal, Santee, CA, 92071",37683616111041,S,Elementary,,S,,Santee Alternative,Santee Elementary,3,San Diego,1,29,768,3,,5,773,1,No,,,,0,No,,,,0,No,,,,0,No,,,,5,No,,,,0,No,,,,21,No,739,,,2,No,,,,4,No,,,,4,No,,,,2,No,,,,3,0,0,0,15,0,72,10,13,3,0,5,8,3,,77,92,,,,100,0,23,23,38,15,3.46,,,18,28,18,36,0,39,1,38,,29,13.920,0,0.000,53.0,28,8.960,0,0.000,34.1,10,2.000,0,0.000,0.0,7,1.400,0,0.000,5.3,0,0.000,0.0,0,0.000,0.0,26.28,0.00,7.6,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Willow Elementary, 226 Willow Road, San Ysidro, CA, 92173-3096",37683790123000,S,Elementary,,,,Willow Elementary,San Ysidro Elementary,3,San Diego,1,710,760,3,5,5,765,8,No,,,,0,No,,,,1,No,,,,1,No,,,,690,Yes,759,5,764,1,No,,,,8,No,,,,1,No,,,,626,Yes,751,5,756,595,Yes,744,5,749,70,No,667,,,1,0,0,0,97,0,1,0,86,8,2,72,13,10,No,94,95,26,29,N/A,92,35,42,13,8,3,2.03,,,15,48,19,17,0,763,0,763,169.9168845,710,340.800,0,0.000,57.4,710,227.200,0,0.000,38.3,129,25.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,593.80,0.00,4.3,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Godfrey G. Berry Elementary, 2001 Rimbey Street, San Diego, CA, 92154-3032",37683956067029,S,Elementary,,,,Godfrey G. Berry Elementary,South Bay Union Elementary,3,San Diego,1,343,759,3,5,5,764,13,No,765,,,0,No,,,,1,No,,,,23,No,870,,,291,Yes,744,5,749,1,No,,,,10,No,,,,2,No,,,,311,Yes,755,5,760,229,Yes,743,5,748,48,No,658,,,4,0,0,6,86,0,3,1,88,3,0,58,10,13,No,90,92,25,28,N/A,92,22,37,26,10,4,2.36,,,19,61,20,0,0,395,0,395,170.2178563,343,164.640,0,0.000,57.0,342,109.440,0,0.000,37.9,74,14.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,288.88,0.00,5.1,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Howard Pence Elementary, 877 Via Tonga Court, San Diego, CA, 92154-2256",37683956094973,S,Elementary,,,,Howard Pence Elementary,South Bay Union Elementary,3,San Diego,1,432,774,3,5,5,779,10,No,,,,1,No,,,,7,No,,,,26,No,811,,,367,Yes,763,5,768,8,No,,,,13,No,836,,,0,No,,,,432,Yes,774,5,779,282,Yes,751,5,756,49,No,685,,,2,0,2,6,86,2,3,0,100,5,0,56,11,10,No,95,95,19,22,N/A,95,22,37,26,14,2,2.38,,,21,58,21,0,0,466,0,466,172.1505865,432,207.360,0,0.000,57.2,431,137.920,0,0.000,38.1,85,17.000,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,362.28,0.00,4.7,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Southwest Middle, 2710 Iris Street, San Diego, CA, 92154-3338",37684116062012,S,Middle School,,,,Southwest Middle,Sweetwater Union High,3,San Diego,1,558,739,3,6,5,744,11,No,564,,,2,No,,,,5,No,,,,10,No,,,,518,Yes,741,5,746,1,No,,,,11,No,693,,,0,No,,,,494,Yes,730,5,735,415,Yes,735,5,740,59,No,563,,,2,0,1,2,93,0,2,0,86,5,0,44,31,10,No,92,94,N/A,N/A,19,98,29,32,21,14,4,2.31,,,0,0,0,100,0,626,0,624,167.5590469,552,264.960,0,0.000,47.4,551,176.320,0,0.000,31.5,292,58.400,0,0.000,0.0,295,59.000,0,0.000,10.5,0,0.000,0.0,0,0.000,0.0,559.28,0.00,10.4,0,0.000,0.1,6,0.600,0.0,0,0.000,0.0,0,0.000,
"Grapevine Elementary, 630 Grapevine Road, Vista, CA, 92083-5599",37684526040620,S,Elementary,,,,Grapevine Elementary,Vista Unified,3,San Diego,1,378,771,3,7,5,776,11,No,779,,,1,No,,,,1,No,,,,4,No,,,,318,Yes,762,5,767,7,No,,,,27,No,796,,,9,No,,,,333,Yes,766,5,771,244,Yes,765,5,770,53,No,649,,,4,0,0,1,82,3,9,2,85,0,1,50,13,14,No,89,91,24,29,N/A,83,36,37,19,6,2,2.03,,,22,78,0,0,0,428,0,428,168.5899386,378,181.440,0,0.000,56.6,376,120.320,0,0.000,37.6,93,18.600,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,320.36,0.00,5.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Jefferson Middle, 823 Acacia Street, Oceanside, CA, 92054-2305",37735696038830,S,Middle School,,,,Jefferson Middle,Oceanside Unified,3,San Diego,1,929,748,3,4,5,753,88,No,742,,,5,No,,,,11,No,952,,,25,No,804,,,588,Yes,714,5,719,15,No,713,,,180,Yes,838,A,A,10,No,,,,699,Yes,723,5,728,338,Yes,655,7,662,132,Yes,503,15,518,11,1,1,3,62,2,19,1,71,9,3,18,22,14,No,92,93,N/A,25,30,80,22,25,31,16,6,2.60,,,0,0,32,68,0,1018,0,1018,170.0041157,927,444.960,0,0.000,51.4,924,295.680,0,0.000,34.2,314,62.800,0,0.000,0.0,310,62.000,0,0.000,7.2,0,0.000,0.0,0,0.000,0.0,865.64,0.00,7.3,0,0.000,0.0,2,0.200,0.0,0,0.000,0.0,0,0.000,
"Reynolds Elementary, 4575 Douglas Drive, Oceanside, CA, 92057-4228",37735696106546,S,Elementary,,,,Reynolds Elementary,Oceanside Unified,3,San Diego,1,392,770,3,3,5,775,33,No,719,,,1,No,,,,8,No,,,,27,No,845,,,235,Yes,744,5,749,12,No,719,,,65,Yes,824,A,A,9,No,,,,268,Yes,737,5,742,161,Yes,718,5,723,52,No,555,,,8,0,2,7,59,3,17,2,67,7,3,29,13,14,No,96,97,26,30,N/A,88,19,23,36,16,7,2.71,,,23,77,0,0,0,412,0,412,175.6741677,392,188.160,0,0.000,56.3,392,125.440,0,0.000,37.5,104,20.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,334.40,0.00,6.2,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Warner Elementary, 30951 Highway 79, Warner Springs, CA, 92086-0008",37754166040661,S,Elementary,,S,,Warner Elementary,Warner Unified,3,San Diego,1,64,764,3,,5,769,1,No,,,,21,No,644,,,0,No,,,,0,No,,,,19,No,780,,,0,No,,,,17,No,817,,,6,No,,,,55,Yes,753,5,758,15,No,787,,,14,No,689,,,1,30,0,0,32,0,28,8,83,0,0,17,6,20,No,92,92,18,20,N/A,99,16,54,26,3,1,2.20,,,24,59,17,0,0,71,0,70,,64,30.720,0,0.000,58.3,63,20.160,0,0.000,38.3,9,1.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,52.68,0.00,3.4,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Valley Center Prep, 28751-U Cole Grade Road, Valley Center, CA, 92082",37756143731601,S,High School,,S,,Valley Center Prep,Valley Center-Pauma Unified,3,San Diego,1,28,702,3,,5,707,0,No,,,,1,No,,,,0,No,,,,0,No,,,,9,No,,,,0,No,,,,18,No,691,,,0,No,,,,8,No,,,,1,No,,,,1,No,,,,0,17,0,0,24,1,55,3,30,6,0,6,1,3,,39,80,,,,96,21,29,24,18,9,2.65,,,1,6,13,23,58,71,0,71,,12,5.760,16,4.800,39.3,12,3.840,3,0.600,16.5,3,0.600,3,0.660,2.5,3,0.600,14,3.220,14.2,7,2.100,7.8,8,2.400,8.9,10.80,16.08,4.1,5,0.500,0.0,0,0.000,4.8,13,1.300,1.9,10,0.500,
"High Tech Elementary Chula Vista, 1949 Discovery Falls Drive, Chula Vista, CA, 91915",37764710123059,S,Elementary,,,D,High Tech Elementary Chula Vista,SBC - High Tech High,3,San Diego,1,261,778,3,1,5,783,16,No,756,,,1,No,,,,8,No,,,,16,No,923,,,181,Yes,757,5,762,2,No,,,,27,No,792,,,10,No,,,,123,Yes,740,5,745,53,Yes,726,5,731,26,No,569,,,6,0,3,7,69,1,10,4,45,0,0,15,7,10,No,95,95,21,23,N/A,99,2,11,35,30,22,3.59,,,24,76,0,0,0,275,1,274,183.6268430,261,125.280,0,0.000,56.4,261,83.520,0,0.000,37.6,66,13.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,222.00,0.00,5.9,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"River Springs Charter, 43466 Business Park Drive, Temecula, CA, 92590-5526",33103300110833,S,Elementary,,,D,River Springs Charter,Riverside County Office of Edu,3,Riverside,1,3709,755,2,3,5,760,106,Yes,714,5,719,22,No,717,,,38,No,921,,,41,No,838,,,1344,Yes,712,5,717,7,No,,,,1919,Yes,784,5,789,232,Yes,759,5,764,1497,Yes,711,5,716,125,Yes,602,10,612,392,Yes,603,10,613,3,1,1,1,36,0,51,6,40,0,0,3,1,11,,88,88,,,,98,4,15,36,26,19,3.40,,,10,31,12,25,22,4295,7,4211,173.2592130,2946,1414.080,763,228.900,48.2,2925,936.000,753,150.600,31.9,828,165.600,653,143.660,4.2,432,86.400,467,107.410,5.7,247,74.100,2.2,257,77.100,2.3,2602.08,807.67,5.5,203,20.300,0.0,0,0.000,0.0,8,0.800,0.1,96,4.800,
"Arlanza Elementary, 5891 Rutland Avenue, Riverside, CA, 92503-1741",33669776031512,S,Elementary,,,,Arlanza Elementary,Alvord Unified,3,Riverside,1,415,741,2,3,5,746,6,No,,,,0,No,,,,0,No,,,,0,No,,,,405,Yes,738,5,743,0,No,,,,4,No,,,,0,No,,,,407,Yes,741,5,746,343,Yes,737,5,742,33,No,681,,,1,0,0,0,97,0,1,0,96,3,0,80,2,7,No,93,95,24,30,N/A,98,55,30,10,3,2,1.66,,,26,74,0,0,0,447,0,446,169.9781209,415,199.200,0,0.000,56.2,414,132.480,0,0.000,37.4,114,22.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,354.48,0.00,6.4,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Foothill Elementary, 8230 Wells Avenue, Riverside, CA, 92503-2559",33669776031538,S,Elementary,,,,Foothill Elementary,Alvord Unified,3,Riverside,1,411,733,2,4,5,738,3,No,,,,3,No,,,,4,No,,,,3,No,,,,377,Yes,737,5,742,0,No,,,,15,No,713,,,6,No,,,,381,Yes,730,5,735,305,Yes,724,5,729,61,No,628,,,1,1,1,1,91,0,4,1,90,3,0,72,1,14,No,92,94,29,29,N/A,98,47,35,13,2,2,1.76,,,27,73,0,0,0,446,0,446,168.7827601,411,197.280,0,0.000,56.5,411,131.520,0,0.000,37.7,102,20.400,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,349.20,0.00,5.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"La Granada Elementary, 10346 Keller Avenue, Riverside, CA, 92505-1350",33669776031546,S,Elementary,,,,La Granada Elementary,Alvord Unified,3,Riverside,1,431,746,2,4,5,751,4,No,,,,1,No,,,,4,No,,,,0,No,,,,402,Yes,743,5,748,0,No,,,,20,No,783,,,0,No,,,,412,Yes,743,5,748,315,Yes,736,5,741,65,No,684,,,2,0,1,0,92,0,5,0,92,2,0,70,2,15,No,95,96,24,30,N/A,94,53,30,12,3,2,1.72,,,25,75,0,0,0,453,0,453,170.5733987,431,206.880,0,0.000,56.2,431,137.920,0,0.000,37.5,116,23.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,368.00,0.00,6.3,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Twinhill Elementary, 11000 Campbell Avenue, Riverside, CA, 92505-2499",33669776031587,S,Elementary,,,,Twinhill Elementary,Alvord Unified,3,Riverside,1,359,742,2,3,5,747,9,No,,,,0,No,,,,7,No,,,,5,No,,,,327,Yes,735,5,740,0,No,,,,9,No,,,,2,No,,,,326,Yes,735,5,740,249,Yes,728,5,733,37,No,658,,,2,0,2,1,91,0,3,1,90,4,0,66,4,8,No,91,92,30,30,N/A,98,42,34,15,6,2,1.92,,,24,76,0,0,0,396,0,396,170.2143964,359,172.320,0,0.000,55.8,359,114.880,0,0.000,37.2,109,21.800,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,309.00,0.00,7.1,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Wells Middle, 10000 Wells Avenue, Riverside, CA, 92503-2373",33669776031595,S,Middle School,,,,Wells Middle,Alvord Unified,3,Riverside,1,953,725,2,4,5,730,9,No,,,,4,No,,,,7,No,,,,1,No,,,,887,Yes,723,5,728,1,No,,,,39,No,772,,,3,No,,,,899,Yes,717,5,722,723,Yes,715,5,720,116,Yes,624,9,633,1,0,1,0,93,0,4,0,90,5,0,62,15,11,No,95,96,N/A,29,29,98,56,28,12,3,1,1.64,,,0,0,33,67,0,1002,0,1001,166.6482694,950,456.000,0,0.000,51.6,953,304.960,0,0.000,34.5,307,61.400,0,0.000,0.0,304,60.800,0,0.000,6.9,0,0.000,0.0,0,0.000,0.0,883.16,0.00,7.0,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Parkridge Elementary, 750 Corona Avenue, Corona, CA, 92879-1074",33670336031850,S,Elementary,,,,Parkridge Elementary,Corona-Norco Unified,3,Riverside,1,597,739,2,4,5,744,13,No,809,,,1,No,,,,8,No,,,,8,No,,,,536,Yes,732,5,737,2,No,,,,29,No,772,,,0,No,,,,545,Yes,729,5,734,422,Yes,717,5,722,84,No,699,,,2,0,1,1,89,1,5,0,89,1,0,40,31,12,No,93,95,24,28,N/A,100,50,28,15,5,2,1.83,,,21,57,22,0,0,644,0,644,169.1621473,597,286.560,0,0.000,57.1,596,190.720,0,0.000,38.0,121,24.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,501.48,0.00,4.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Horizon, 43-330 Palm Royale Drive, La Quinta, CA, 92253",33670583330909,S,High School,,,,Horizon,Desert Sands Unified,3,Riverside,1,208,654,2,4,7,661,5,No,,,,0,No,,,,0,No,,,,0,No,,,,127,Yes,614,9,623,0,No,,,,75,Yes,723,5,728,1,No,,,,96,Yes,579,11,590,40,No,521,,,10,No,,,,2,0,0,0,66,0,31,1,49,6,0,8,19,5,No,52,91,14,4,7,99,25,30,29,13,4,2.42,,,1,4,2,20,73,402,1,393,159.8160006,54,25.920,151,45.300,29.3,56,17.920,135,27.000,18.5,26,5.200,112,24.640,10.1,22,4.400,138,31.740,14.9,84,25.200,10.4,88,26.400,10.9,53.44,189.73,4.6,60,6.000,0.0,0,0.000,0.7,17,1.700,0.7,35,1.750,
"Andrew Jackson Elementary, 82-850 Kenner Avenue, Indio, CA, 92201-2469",33670586031934,S,Elementary,,,,Andrew Jackson Elementary,Desert Sands Unified,3,Riverside,1,428,754,2,3,5,759,2,No,,,,1,No,,,,1,No,,,,1,No,,,,412,Yes,751,5,756,0,No,,,,9,No,,,,0,No,,,,401,Yes,745,5,750,257,Yes,739,5,744,37,No,703,,,0,0,0,0,96,0,3,0,93,2,1,47,14,8,No,95,96,29,30,N/A,100,40,34,16,6,4,1.99,,,26,74,0,0,0,456,0,456,172.0508341,428,205.440,0,0.000,56.5,428,136.960,0,0.000,37.7,105,21.000,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,363.40,0.00,5.8,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Theodore Roosevelt Elementary, 83-200 Drive Carreon Boulevard, Indio, CA, 92201",33670586032007,S,Elementary,,,,Theodore Roosevelt Elementary,Desert Sands Unified,3,Riverside,1,381,738,2,4,5,743,5,No,,,,0,No,,,,4,No,,,,0,No,,,,356,Yes,733,5,738,0,No,,,,15,No,836,,,0,No,,,,373,Yes,735,5,740,283,Yes,728,5,733,43,No,638,,,2,0,1,0,93,0,4,0,98,0,1,62,12,9,No,93,94,27,34,N/A,100,54,31,11,3,1,1.66,,,27,73,0,0,0,414,0,411,169.2883545,381,182.880,0,0.000,56.7,380,121.600,0,0.000,37.7,91,18.200,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,322.68,0.00,5.6,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Thomas Jefferson Middle, 83-089 Highway 111, Indio, CA, 92201-5643",33670586032015,S,Middle School,,,,Thomas Jefferson Middle,Desert Sands Unified,3,Riverside,1,553,731,2,9,5,736,9,No,,,,2,No,,,,0,No,,,,4,No,,,,527,Yes,729,5,734,0,No,,,,8,No,,,,0,No,,,,539,Yes,729,5,734,359,Yes,685,6,691,76,No,653,,,2,0,0,1,95,0,2,0,97,5,7,36,39,13,No,92,94,N/A,19,18,100,59,28,10,2,1,1.59,,,0,0,34,66,0,605,0,604,161.3961794,553,265.440,0,0.000,52.2,552,176.640,0,0.000,34.8,168,33.600,0,0.000,0.0,163,32.600,0,0.000,6.4,0,0.000,0.0,0,0.000,0.0,508.28,0.00,6.6,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Hamilton Elementary, 57550 Mitchell Road, Anza, CA, 92539-9287",33670820107359,S,Elementary,,,,Hamilton Elementary,Hemet Unified,3,Riverside,1,357,728,2,2,5,733,1,No,,,,24,No,772,,,0,No,,,,1,No,,,,134,Yes,664,7,671,0,No,,,,196,Yes,768,5,773,1,No,,,,297,Yes,701,5,706,61,Yes,600,10,610,50,No,635,,,0,7,0,0,38,0,54,0,80,1,0,13,4,13,No,93,95,26,29,27,100,27,40,21,8,4,2.23,,,14,38,15,33,0,383,0,383,170.6703958,357,171.360,0,0.000,53.2,357,114.240,0,0.000,35.5,114,22.800,0,0.000,0.0,68,13.600,0,0.000,4.2,0,0.000,0.0,0,0.000,0.0,322.00,0.00,7.1,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
"Whittier Elementary, 400 West Whittier Avenue, Hemet, CA, 92543-5940",33670826032148,S,Elementary,,,,Whittier Elementary,Hemet Unified,3,Riverside,1,645,743,2,4,5,748,42,No,682,,,4,No,,,,6,No,,,,1,No,,,,409,Yes,729,5,734,7,No,,,,161,Yes,777,5,782,15,No,809,,,605,Yes,733,5,738,176,Yes,705,5,710,101,Yes,601,10,611,9,1,1,0,61,1,25,3,91,0,0,22,4,15,No,87,90,26,29,N/A,100,30,34,27,5,4,2.19,,,28,72,0,0,0,744,0,740,169.2375177,645,309.600,0,0.000,56.4,645,206.400,0,0.000,37.6,165,33.000,0,0.000,0.0,0,0.000,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,549.00,0.00,6.0,0,0.000,0.0,0,0.000,0.0,0,0.000,0.0,0,0.000,
