School Year,System Id,System Name,School Id,School Name,Grade Configuration,Grade Cluster,Achievement Points,Progress Points,Achievement Gap Points,ETB Points,EL/ED/SWD Performance Points,Challenge Points,CCRPI Score,Marker_Type,address
2012,615,Bryan County,302,Richmond Hill Elementary School,"02, 03",E,65.4,NA,15,0.5,3.6,4.1,98.7,small_green,"Richmond Hill Elementary School, 473 Frances Meeks Way, Richmond Hill, GA, 31324-3935"
2012,633,Cobb County,291,Shallowford Falls Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.9,10.8,15,1.5,2.5,4,98.7,small_green,"Shallowford Falls Elementary School, 3529 Lassiter Rd, Marietta, GA, 30062-4116"
2012,660,Fulton County,398,Shakerag Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.3,10.8,15,1.5,2.1,3.6,98.7,small_green,"Shakerag Elementary School, 10885 Rogers Cir, Johns Creek, GA, 30097-1927"
2012,660,Fulton County,405,Wilson Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.3,11.4,15,1.5,2.5,4,98.7,small_green,"Wilson Creek Elementary School , 6115 Wilson Rd, Duluth, GA, 30097-2021"
2012,660,Fulton County,701,Ocee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.8,11.7,15,1.5,2.7,4.2,98.7,small_green,"Ocee Elementary School, 4375 Kimball Bridge Rd, Alpharetta, GA, 30022-4409"
2012,667,Gwinnett County,200,Freeman's Mill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.3,11.1,15,1,4.3,5.3,98.7,small_green,"Freeman's Mill Elementary School, 2303 Old Peachtree Rd , Lawrenceville, GA, 30043-2830"
2012,660,Fulton County,491,Medlock Bridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.6,11.1,15,1.5,2.6,4.1,98.8,small_green,"Medlock Bridge Elementary School, 10215 Medlock Bridge Pkwy, Alpharetta, GA, 30022-7318"
2012,667,Gwinnett County,494,Simpson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69,12,15,1.5,1.3,2.8,98.8,small_green,"Simpson Elementary School, 4525 E Jones Bridge Rd, Norcross, GA, 30092-1203"
2012,667,Gwinnett County,409,Puckett's Mill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.8,11.2,15,1.5,2.4,3.9,98.9,small_green,"Puckett's Mill Elementary School, 2442 S Pucketts Mill Rd, Dacula, GA, 30019-1059"
2012,667,Gwinnett County,705,Parsons Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.3,11.5,15,1.5,3.6,5.1,98.9,small_green,"Parsons Elementary School, 1615 Old Peachtree Rd NW, Suwanee, GA, 30024-2010"
2012,658,Forsyth County,197,Daves Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.6,11.5,15,1,2,3,99.1,small_green,"Daves Creek Elementary School, 3740 Melody Mizer Ln , Cumming, GA, 30041-6940"
2012,695,Madison County,4050,Ila Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66,11.2,15,0.5,6.4,6.9,99.1,small_green,"Ila Elementary School, 150 Sewell Mill Rd, Danielsville, GA, 30633-4301"
2012,660,Fulton County,193,Crabapple Crossing Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.3,11.9,15,1.5,1.5,3,99.2,small_green,"Crabapple Crossing Elementary School, 12775 Birmingham Hwy, Alpharetta, GA, 30004-3760"
2012,660,Fulton County,295,Findley Oaks Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.5,11.1,15,1.5,2.1,3.6,99.2,small_green,"Findley Oaks Elementary School, 5880 Findley Chase Dr, Duluth, GA, 30097-1421"
2012,667,Gwinnett County,5058,Suwanee Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.3,11,15,1,2.9,3.9,99.2,small_green,"Suwanee Elementary School, 3875 Smithtown Rd , Suwanee, GA, 30024-2417"
2012,678,Jackson County,104,East Jackson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,65.6,11.2,15,1,6.4,7.4,99.2,small_green,"East Jackson Elementary School, 1531 Hoods Mill Rd, Commerce, GA, 30529-5240"
2012,633,Cobb County,278,Mount Bethel Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.2,11.4,15,1,2.7,3.7,99.3,small_green,"Mount Bethel Elementary School, 1210 Johnson Ferry Rd, Marietta, GA, 30068-2719"
2012,658,Forsyth County,108,Johns Creek Elementary,"PK, KK, 01, 02, 03, 04, 05",E,69.2,11.6,15,1,2.5,3.5,99.3,small_green,"Johns Creek Elementary, 6205 Old Atlanta Rd , Suwanee, GA, 30024-1206"
2012,667,Gwinnett County,286,Brookwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.7,11.3,15,1.5,3.8,5.3,99.3,small_green,"Brookwood Elementary School, 1330 Holly Brook Rd, Snellville, GA, 30078-2216"
2012,628,Cherokee County,509,J. Knox Elementary,"PK, KK, 01, 02, 03, 04, 05, 06",E,69,11.7,15,0.5,3.3,3.8,99.5,small_green,"J. Knox Elementary, 151 River Bend Way, Canton, GA, 30114-1818"
2012,644,DeKalb County,288,Kittredge Magnet School,"04, 05, 06",E,69.9,12.3,15,1,1.3,2.3,99.5,small_green,"Kittredge Magnet School, 1663 E Nancy Creek Dr NE, Atlanta, GA, 30319-1763"
2012,667,Gwinnett County,3550,Camp Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.5,11.3,15,1,3.7,4.7,99.5,small_green,"Camp Creek Elementary School, 958 Cole Rd SW, Lilburn, GA, 30047-5422"
2012,708,Oconee County,188,Oconee County Primary School,"PK, KK, 01, 02",E,69,NA,NA,1,,1,99.6,small_green,"Oconee County Primary School, 2290 Hog Mountain Rd , Watkinsville, GA, 30677-4807"
2012,658,Forsyth County,211,Brookwood Elementary,"PK, KK, 01, 02, 03, 04, 05",E,69.7,12,15,1,2,3,99.7,small_green,"Brookwood Elementary, 2980 Vaughan Dr, Cumming, GA, 30041-7308"
2012,667,Gwinnett County,376,Gwin Oaks Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67,11.3,15,1,5.5,6.5,99.8,small_green,"Gwin Oaks Elementary School, 400 Gwin Oaks Dr , Lawrenceville, GA, 30044-5109"
2012,667,Gwinnett County,208,Mulberry Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.9,12,15,1.5,4.8,6.3,100.2,small_green,"Mulberry Elementary School, 442 E Union Grove Cir , Auburn, GA, 30011-4694"
2012,660,Fulton County,103,Hembree Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.2,12,15,1.5,4.6,6.1,100.3,small_green,"Hembree Springs Elementary School, 815 Hembree Rd, Roswell, GA, 30076-1116"
2012,667,Gwinnett County,295,Fort Daniel Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.9,11.5,15,1.5,3.6,5.1,100.5,small_green,"Fort Daniel Elementary School, 1725 Auburn Rd, Dacula, GA, 30019-1131"
2012,667,Gwinnett County,908,New Life Academy of Excellence,"KK, 01, 02",E,69.7,NA,NA,1,,1,100.6,small_green,"New Life Academy of Excellence , 3159 Campus Dr Ste 100 , Norcross, GA, 30071-1492"
2012,658,Forsyth County,1050,Big Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,69.6,12.5,15,1.5,2.2,3.7,100.8,small_green,"Big Creek Elementary School, 1994 Peachtree Pkwy , Cumming, GA, 30041-9506"
2012,667,Gwinnett County,3054,Harris Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.2,11.4,15,2,7,9,101.6,small_green,"Harris Elementary School, 3123 Claiborne Dr, Duluth, GA, 30096-3721"
2012,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,"04, 05, 06",E,69.5,10.9,15,2,4.5,6.5,101.9,small_green,"Wadsworth Magnet School for High Achievers, 2084 Green Forrest Dr, Decatur, GA, 30032-5901"
2012,667,Gwinnett County,180,Head Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,68.8,12.3,15,1.5,4.6,6.1,102.2,small_green,"Head Elementary School, 1801 Hewatt Rd SW, Lilburn, GA, 30047-2515"
2012,625,Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,"04, 05, 06, 11",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"UHS of Savannah Coastal Harbor Treatment Center, 1150 Cornell Ave , Savannah, GA, 31406-2702"
2012,633,Cobb County,807,Devereux Ackerman Academy,"01, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"Devereux Ackerman Academy, 1291 Stanley Rd NW , Kennesaw, GA, 30152-4359"
2012,644,DeKalb County,503,East DeKalb Special Education Center,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 09, 10, 11",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"East DeKalb Special Education Center, 5839 Memorial Dr , Stone Mountain, GA, 30083-3486"
2012,644,DeKalb County,510,Margaret Harris Comprehensive School,"PK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"Margaret Harris Comprehensive School, 1634 Knob Hill Dr NE, Atlanta, GA, 30329-3209"
2012,644,DeKalb County,500,DeKalb Alternative School,"04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"DeKalb Alternative School, 5855 Memorial Dr, Stone Mountain, GA, 30083-3486"
2012,644,DeKalb County,707,UHS of Laurel Heights,"03, 04, 05, 06, 07, 08, 09, 10, 11",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"UHS of Laurel Heights, 934 Briarcliff Rd NE , Atlanta, GA, 30306-2618"
2012,648,Douglas County,507,Youth Villages at Inner Harbour,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"Youth Villages at Inner Harbour, 4685 Dorsett Shoals Rd , Douglasville, GA, 30135-4921"
2012,660,Fulton County,307,Georgia Baptist Chidlren's Home and Family Ministries,"03, 04, 05, 06, 07, 08, 09, 10",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"Georgia Baptist Chidlren's Home and Family Ministries, 9250 Hutcheson Ferry Rd , Palmetto, GA, 30268-2303"
2012,667,Gwinnett County,708,Oakland Meadow School,"PK, KK, 01, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"Oakland Meadow School, 590 Old Snellville Hwy , Lawrenceville, GA, 30046-9318"
2012,715,Polk County,207,Harpst Academy,"04, 05, 06, 07, 08, 09, 10, 11",E,NA,NA,NA,NA,NA,NA,No Grade,measle_white,"Harpst Academy, 740 Fletcher St , Cedartown, GA, 30125-3249"
